Projectnummer;Opdrachtnummer;NR LU;NR BU;NR SU;UNITS TOTAL;Buildingtype;Quadrant;Wall Mount;SS Reason;Number Floors;Height Cable;Perceel eigenschap;Crab Comment;Building exists;Building comment;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging;BG Name;xPos;yPos
SINT-NIKLAAS - FH01;3948786;2;0;0;2;MDU;D;Y;NA;3;10;;;;BE_Nancy ok -  Bg 6A-6B;BUILDING template;Regentiestraat;6;;;134201,69;206546,802
SINT-NIKLAAS - FH01;69681;15;0;2;17;MDU;C;Y;NA;3;12;;;;BE_Nancy ok -  moeilijke Qc (ok Jasper);BUILDING template;Stationsstraat;17;;;134118,591;206199,544
SINT-NIKLAAS - FH01;3498126;1;0;0;1;MDU;C;N;IRREG;5;12;;;;_Nancy ok;BUILDING template;Kasteelstraat;65;;Kasteelstraat 57-59-61-63-65-67-69-71;133639,246;206199,333
SINT-NIKLAAS - FH01;3508562;0;1;0;1;SDU;;Y;NA;3;10;;;Y;_;BUILDING template;Nieuwstraat;58;;;133797,192;205833,809
SINT-NIKLAAS - FH01;3512871;1;0;0;1;MDU;A;Y;NA;6;18;;;;_Nancy ok -  QA (6fl) met wachtbuisjes, ok Jasper -  lu Rommelaere -  Bg 47 tem 52;BUILDING template;Regentieplein;51;;Regentieplein 47-48-49-50-51-52;134315,513;206483,583
SINT-NIKLAAS - FH01;6629308;1;0;0;1;MDU;C;N;IRREG;2;;;;;Parking van de notarissen.;BUILDING template;Broodstraat;9;;Broodstraat 9-11_Casinostraat 10;134025,39;206604,24
SINT-NIKLAAS - FH01;3512886;4;0;0;4;MDU;C;N;IRREG;3;10;;;;_Nancy ok;BUILDING template;Regentiestraat;10;;;134219,222;206542,85
SINT-NIKLAAS - FH01;69573;0;1;1;2;MDU;D;Y;NA;2;9;;;;BE_BG van gamaakt op vraag van René;BUILDING template;Stationsstraat;19;;;134121,31;206210,735
SINT-NIKLAAS - FH01;3498127;1;0;0;1;MDU;C;N;IRREG;5;12;;;;_Nancy ok;BUILDING template;Kasteelstraat;67;;Kasteelstraat 57-59-61-63-65-67-69-71;133641,441;206201,779
SINT-NIKLAAS - FH01;3508566;1;0;0;1;SDU;;Y;NA;3;10;;;Y;_;BUILDING template;Nieuwstraat;60;;;133794,375;205829,717
SINT-NIKLAAS - FH01;3512873;1;0;0;1;MDU;A;Y;NA;6;18;;;;_Nancy ok -  QA (6fl) met wachtbuisjes, ok Jasper -  lu Verbeke -  Bg 47 tem 52;BUILDING template;Regentieplein;52;;Regentieplein 47-48-49-50-51-52;134311,298;206480,562
SINT-NIKLAAS - FH01;3512889;0;1;0;1;MDU;C;N;IRREG;3;10;;;;_Op vraag van René SDU +X unit;BUILDING template;Regentiestraat;12;;Regentiestraat 12-14;134229,858;206541,655
SINT-NIKLAAS - FH01;3515301;0;1;1;2;MDU;D;Y;NA;2;9;;;;_BG van gamaakt op vraag van René;BUILDING template;Stationsstraat;21;;;134125,853;206221,046
SINT-NIKLAAS - FH01;3498128;1;0;0;1;MDU;C;N;IRREG;5;12;;;;_Nancy ok;BUILDING template;Kasteelstraat;69;;Kasteelstraat 57-59-61-63-65-67-69-71;133643,645;206203,886
SINT-NIKLAAS - FH01;3508567;1;0;0;1;SDU;;Y;NA;3;9;;;Y;_;BUILDING template;Nieuwstraat;62;;;133790,82;205826,162
SINT-NIKLAAS - FH01;6142599;3;0;0;3;MDU;D;N;IRREG;4;12;;;;_NAC leegstaand;BUILDING template;Regentiestraat;22;B;;134279,303;206530,044
SINT-NIKLAAS - FH01;69561;6;0;0;6;MDU;C;N;IRREG;3;10;;;;_Nancy ok -  Bg 12-14;BUILDING template;Regentiestraat;14;;Regentiestraat 12-14;134238,063;206539,603
SINT-NIKLAAS - FH01;3515303;0;1;1;2;MDU;D;Y;NA;3;9;;;;BE_BG van gamaakt op vraag van René;BUILDING template;Stationsstraat;23;;;134126,83;206229,755
SINT-NIKLAAS - FH01;3498129;1;0;0;1;MDU;C;N;IRREG;5;12;;;;_Nancy ok;BUILDING template;Kasteelstraat;71;;Kasteelstraat 57-59-61-63-65-67-69-71;133635,759;206199,609
SINT-NIKLAAS - FH01;96770;0;1;0;1;SDU;;N;MON;3;0;;;Y;_;BUILDING template;de Castrodreef;2;;;133892,434;205818,258
SINT-NIKLAAS - FH01;5801681;6;0;1;7;MDU;C;N;IRREG;3;4;;;;_;BUILDING template;Nieuwstraat;19;E;Nieuwstraat 19A-19B-19C-19D-19E;133839;205976
SINT-NIKLAAS - FH01;3512909;1;0;0;1;SDU;;Y;NA;3;9;;;;_;BUILDING template;Regentiestraat;26;;;134296,818;206525,201
SINT-NIKLAAS - FH01;6629309;1;0;0;1;MDU;C;N;IRREG;2;;;;;Parking van de notarissen.;BUILDING template;Broodstraat;11;;Broodstraat 9-11_Casinostraat 10;134026,12;206607,34
SINT-NIKLAAS - FH01;62577;7;1;1;9;MDU;D;N;IRREG;5;12;;;Y;_Nancy ok;BUILDING template;Regentiestraat;16;;;134252,72;206536,399
SINT-NIKLAAS - FH01;3515307;0;1;1;2;MDU;D;Y;NA;2;9;;;;BE_BG van gamaakt op vraag van René;BUILDING template;Stationsstraat;25;;;134128,078;206236,477
SINT-NIKLAAS - FH01;103767;0;1;0;1;SDU;;Y;NA;2;8;;;;_;BUILDING template;Kasteelstraat;73;;;133612,90;206220,46
SINT-NIKLAAS - FH01;5322414;0;1;0;1;SDU;;Y;NA;3;10;;;Y;_;BUILDING template;de Castrodreef;8;;;133868,176;205890,172
SINT-NIKLAAS - FH01;3512882;1;0;0;1;SDU;;Y;NA;3;9;;;;BE_;BUILDING template;Regentiestraat;8;;;134210,935;206544,506
SINT-NIKLAAS - FH01;3515309;0;1;0;1;SDU;;Y;NA;2;9;;;;_;BUILDING template;Stationsstraat;27;;;134128,891;206242,573
SINT-NIKLAAS - FH01;103766;1;0;0;1;SDU;;Y;NA;2;8;;;;_;BUILDING template;Kasteelstraat;75;;;133618,819;206215,843
SINT-NIKLAAS - FH01;3487288;0;1;0;1;SDU;;Y;NA;3;10;;;Y;_;BUILDING template;de Castrodreef;10;;;133873,692;205892,458
SINT-NIKLAAS - FH01;6347288;0;0;0;0;SDU;;Y;NA;4;5;;;N;Bestaat niet;BUILDING template;Dalstraat;13;B;;133685,236;206173,289
SINT-NIKLAAS - FH01;5561047;1;0;0;1;SDU;;Y;NA;2;5;;;;_;BUILDING template;Richard Van Britsomstraat;16;B;;134007,463;206531,851
SINT-NIKLAAS - FH01;3512899;1;0;0;1;SDU;;N;IRREG;4;12;;;;_;BUILDING template;Regentiestraat;20;;;134267,562;206532,456
SINT-NIKLAAS - FH01;3515310;0;1;0;1;SDU;;Y;NA;2;9;;;;_;BUILDING template;Stationsstraat;29;;;134129,93;206248,786
SINT-NIKLAAS - FH01;3498132;1;0;0;1;MDU;D;Y;NA;3;10;;;;_;BUILDING template;Kasteelstraat;79;;Kasteelstraat 77-79;133609,154;206224,253
SINT-NIKLAAS - FH01;104877;0;1;1;2;MDU;D;Y;NA;2;7;;;;_BG van gamaakt op vraag van René;BUILDING template;Grote Markt;16;;;133960,171;205999,219
SINT-NIKLAAS - FH01;106417;2;0;0;2;MDU;A;N;IRREG;4;;;;;_;BUILDING template;Collegestraat;2;;Grote Markt 70_Collegestraat 2;134005,52;206175,63
SINT-NIKLAAS - FH01;3512903;0;1;0;1;SDU;;N;IRREG;4;12;;;;_;BUILDING template;Regentiestraat;22;;;134272,51;206531,671
SINT-NIKLAAS - FH01;69572;0;1;1;2;MDU;D;Y;NA;2;9;;;;_BG van gamaakt op vraag van René;BUILDING template;Stationsstraat;31;;;134130,424;206254,708
SINT-NIKLAAS - FH01;3498133;1;0;0;1;MDU;D;Y;NA;3;10;;;;_;BUILDING template;Kasteelstraat;81;;Kasteelstraat 81-83;133601,874;206230,403
SINT-NIKLAAS - FH01;3503418;0;1;1;2;MDU;D;Y;NA;2;7;;;;_BG van gamaakt op vraag van René;BUILDING template;Grote Markt;17;;;133965,936;205994,223
SINT-NIKLAAS - FH01;3512906;2;0;0;2;MDU;D;Y;NA;3;10;;;;"_Nancy ok -  2xlu, geen units bij &amp;apos - Alg.informatie&amp;apos -";BUILDING template;Regentiestraat;24;;Regentiestraat 24-28;134290,647;206527,013
SINT-NIKLAAS - FH01;69571;0;1;0;1;SDU;;N;MON;3;0;;;;_;BUILDING template;Stationsstraat;35;;;134133,402;206273,39
SINT-NIKLAAS - FH01;3498135;1;0;0;1;MDU;D;Y;NA;3;10;;;;_;BUILDING template;Kasteelstraat;83;;Kasteelstraat 81-83;133596,979;206234,294
SINT-NIKLAAS - FH01;3503419;0;1;0;1;SDU;;Y;NA;3;9;;;;_;BUILDING template;Grote Markt;18;;;133970,655;205988,513
SINT-NIKLAAS - FH01;3512912;1;0;0;1;MDU;D;Y;NA;3;10;;;;_;BUILDING template;Regentiestraat;28;;Regentiestraat 24-28;134302,655;206523,625
SINT-NIKLAAS - FH01;3515319;0;1;1;2;MDU;D;Y;NA;2;9;;;;_BG van gamaakt op vraag van René;BUILDING template;Stationsstraat;37;;;134134,212;206279,398
SINT-NIKLAAS - FH01;3498136;1;0;0;1;SDU;;Y;NA;3;10;;;;_;BUILDING template;Kasteelstraat;85;;;133591,331;206239,189
SINT-NIKLAAS - FH01;3503420;0;1;0;1;SDU;;N;MON;3;0;;;;_;BUILDING template;Grote Markt;19;;;133977,654;205982,297
SINT-NIKLAAS - FH01;3513804;0;1;0;1;SDU;;Y;NA;2;6;;;;_;BUILDING template;Sacramentsstraat;6;;;134196,643;206081,156
SINT-NIKLAAS - FH01;6629311;0;1;0;1;SDU;;N;IRREG;1;;;;;QD want alle units zijn langs de straatkant aansluitbaar. Oude intro wel gevonden, maar de hoofdkabel is afgesneden. Er is plaats voor een riser, en boven de reclameborden is er plaats voor de kabel van de ene Bu naar de andere te brengen.;BUILDING template;Grote Markt;36;A;;134143,88;205929,7
SINT-NIKLAAS - FH01;62578;0;1;0;1;MDU;A;N;IRREG;6;0;;;;_Nancy ok -  bu 0-3, Bg 51 tem 81 + Regentiestr.30;BUILDING template;Regentiestraat;30;;Prins Albertstraat 59-61-63-65-67-69-61-63-65-67-69-71-73-75-77-79-81_Regentiestraat 30;134308,073;206522,696
SINT-NIKLAAS - FH01;4444497;1;1;1;3;MDU;D;Y;NA;3;12;;;;_;BUILDING template;Stationsstraat;39;;;134134,986;206287,841
SINT-NIKLAAS - FH01;4211142;1;0;0;1;SDU;;Y;NA;3;10;;;;_;BUILDING template;Kasteelstraat;87;;;133587,817;206241,825
SINT-NIKLAAS - FH01;3503421;0;1;0;1;SDU;;Y;NA;3;9;;;;_;BUILDING template;Grote Markt;20;;;133986,204;205974,973
SINT-NIKLAAS - FH01;5552656;1;0;0;1;MDU;C;N;IRREG;1;4;;;;_;BUILDING template;Nieuwstraat;21;A;Nieuwstraat 21A-21B-21C-21D-21E-21F-23A-23B;133861,04;205993,944
SINT-NIKLAAS - FH01;3513806;0;1;0;1;SDU;;Y;NA;2;5;;;;_;BUILDING template;Sacramentsstraat;7;;;134197,71;206076,474
SINT-NIKLAAS - FH01;3515324;0;1;0;1;SDU;;Y;NA;2;4;;;;BE_;BUILDING template;Stationsstraat;41;;;134136,076;206298,696
SINT-NIKLAAS - FH01;3498137;1;0;0;1;SDU;;Y;NA;3;10;;;;_;BUILDING template;Kasteelstraat;89;;;133584,177;206245,464
SINT-NIKLAAS - FH01;104878;0;1;0;1;SDU;;Y;NA;3;9;;;;_;BUILDING template;Grote Markt;22;;;133991,538;205969,995
SINT-NIKLAAS - FH01;62568;0;1;0;1;MDU;C;N;IRREG;2;5;;;;BE_;BUILDING template;Stationsplein;1;;Stationsplein 1_Stationsstraat 120-122-124;134169,545;206715,126
SINT-NIKLAAS - FH01;3515326;0;1;1;2;MDU;D;Y;NA;2;12;;;;BE_;BUILDING template;Stationsstraat;43;;Stationsstraat 43-45;134137,748;206311,6
SINT-NIKLAAS - FH01;3498138;1;0;0;1;SDU;;Y;NA;3;10;;;;_;BUILDING template;Kasteelstraat;91;;;133580,035;206249,355
SINT-NIKLAAS - FH01;104879;0;1;1;2;MDU;D;Y;NA;2;6;;;;BE_BG van gamaakt op vraag van René;BUILDING template;Grote Markt;23;;;133996,825;205964,284
SINT-NIKLAAS - FH01;5854005;1;0;0;1;MDU;C;N;IRREG;1;4;;;;_;BUILDING template;Nieuwstraat;21;B;Nieuwstraat 21A-21B-21C-21D-21E-21F-23A-23B;133863,296;205989,8
SINT-NIKLAAS - FH01;62572;0;1;0;1;SDU;;Y;NA;3;9;;;;_;BUILDING template;Stationsplein;33;;;134198,5;206719,379
SINT-NIKLAAS - FH01;6629312;0;1;0;1;SDU;;N;IRREG;2;;;;;QD want alle units zijn langs de straatkant aansluitbaar. Oude intro wel gevonden, maar de hoofdkabel is afgesneden. Er is plaats voor een eiser, en boven de reclameborden is er plaats voor de kabel van de ene Bu naar de andere te brengen.;BUILDING template;Grote Markt;36;B;;134148,88;205929,7
SINT-NIKLAAS - FH01;3515402;0;1;0;1;SDU;;Y;NA;3;10;;;Y;BE_;BUILDING template;Stationsstraat;99;;;134172,319;206550,407
SINT-NIKLAAS - FH01;3498144;1;0;1;2;MDU;D;Y;NA;5;15;;;;_Nancy ok -  lu 4-1, Bg 97-113;BUILDING template;Kasteelstraat;97;;Kasteelstraat 97-99-101-103-105-107-109-111-113;133545,279;206279,001
SINT-NIKLAAS - FH01;3503424;0;1;1;2;MDU;D;Y;NA;2;6;;;;BE_BG van gamaakt op vraag van René;BUILDING template;Grote Markt;24;;;134002,37;205958,732
SINT-NIKLAAS - FH01;3515408;0;1;0;1;MDU;D;Y;NA;2;9;;;;BE_;BUILDING template;Stationsstraat;104;;Stationsstraat 104-106;134155,991;206603,959
SINT-NIKLAAS - FH01;3515404;0;1;0;1;SDU;;Y;NA;3;10;;;;BE_;BUILDING template;Stationsstraat;101;;;134172,893;206554,985
SINT-NIKLAAS - FH01;3515332;0;1;1;2;MDU;D;Y;NA;2;12;;;;_BG van gamaakt op vraag van René;BUILDING template;Stationsstraat;47;;;134140,275;206325,169
SINT-NIKLAAS - FH01;4059734;1;0;0;1;MDU;D;Y;NA;5;15;;;;_Nancy ok -  lu 3-1, Bg 97-113;BUILDING template;Kasteelstraat;99;;Kasteelstraat 97-99-101-103-105-107-109-111-113;133542,611;206279,001
SINT-NIKLAAS - FH01;3503427;1;2;0;3;MDU;D;N;IRREG;3;0;;;;_Units zijn via de gevel bereikbaar met behulp van riser. Tweede optie is Qxc maar Qd is in dit geval de eenvoudigste oplossing.;BUILDING template;Grote Markt;25;;;134008,424;205953,157
SINT-NIKLAAS - FH01;5801682;10;0;0;10;MDU;C;N;IRREG;5;4;;;;BE_;BUILDING template;Nieuwstraat;21;C;Nieuwstraat 21A-21B-21C-21D-21E-21F-23A-23B;133866,105;205985,953
SINT-NIKLAAS - FH01;5755613;0;1;0;1;MDU;C;Y;NA;3;10;;;;QD want alle units zijn langs de straatkant aansluitbaar. 11 bestaat niet en hoort niet in deze buildinggroup.;BUILDING template;Stationsstraat;11;A;Stationsstraat 11-11A-11B;134116,084;206180,224
SINT-NIKLAAS - FH01;1369727;3;1;0;4;MDU;D;Y;NA;4;12;;;;_Nancy ok;BUILDING template;Stationsstraat;103;;;134174,158;206561,639
SINT-NIKLAAS - FH01;3515335;0;1;0;1;SDU;;Y;NA;2;9;;;;_;BUILDING template;Stationsstraat;49;;;134141,711;206333,071
SINT-NIKLAAS - FH01;3498148;1;0;0;1;MDU;D;Y;NA;5;15;;;;_Nancy ok -  lu 2-1, bg 97-113;BUILDING template;Kasteelstraat;101;;Kasteelstraat 97-99-101-103-105-107-109-111-113;133543,766;206281,111
SINT-NIKLAAS - FH01;104881;0;1;0;1;SDU;;N;IRREG;6;0;;;;_Nancy ok -  Bg 26-27-28-29;BUILDING template;Grote Markt;26;;;134016,532;205948,39
SINT-NIKLAAS - FH01;5708619;1;0;0;1;MDU;C;Y;NA;3;10;;;;QD want alle units zijn langs de straatkant aansluitbaar. 11 bestaat niet en hoort niet in deze buildinggroup.;BUILDING template;Stationsstraat;11;B;Stationsstraat 11-11A-11B;134120,033;206179,457
SINT-NIKLAAS - FH01;3498130;0;1;0;1;MDU;D;N;IRREG;2;;;;;_;BUILDING template;Kasteelstraat;77;;Kasteelstraat 77-79;133611,45;206222,45
SINT-NIKLAAS - FH01;3515409;0;1;0;1;SDU;;Y;NA;4;12;;;;_;BUILDING template;Stationsstraat;105;;;134175,613;206569,031
SINT-NIKLAAS - FH01;69570;1;1;0;2;MDU;D;Y;NA;2;6;;;;_Nancy ok -  Momenteel sdu maar in de toekomst wordt bovenverdieping een woning.;BUILDING template;Stationsstraat;51;;;134142,38;206341,617
SINT-NIKLAAS - FH01;3498150;1;0;0;1;MDU;D;Y;NA;5;15;;;;_Nancy ok -  lu 1-1,bg 97-113;BUILDING template;Kasteelstraat;103;;Kasteelstraat 97-99-101-103-105-107-109-111-113;133540,5;206280,992
SINT-NIKLAAS - FH01;1325909;12;0;1;13;MDU;A;N;IRREG;6;0;;;;_Nancy ok -  Bg 26-27-28-29;BUILDING template;Grote Markt;27;;;134019,807;205943,793
SINT-NIKLAAS - FH01;3515286;0;0;0;0;MDU;C;Y;NA;3;10;;;N;Dit adres bestaat niet;BUILDING template;Stationsstraat;11;;Stationsstraat 11-11A-11B;134111,031;206180,629
SINT-NIKLAAS - FH01;4444519;0;1;0;1;SDU;;Y;NA;3;10;;;;_;BUILDING template;Stationsstraat;107;;;134176,788;206577,552
SINT-NIKLAAS - FH01;69569;1;1;0;2;MDU;C;Y;NA;2;4;;;;_Nancy ok;BUILDING template;Stationsstraat;53;;;134143,238;206348,721
SINT-NIKLAAS - FH01;3498151;1;0;0;1;MDU;D;Y;NA;5;15;;;;_Nancy ok -  lu 4-2, Bg 97-113;BUILDING template;Kasteelstraat;105;;Kasteelstraat 97-99-101-103-105-107-109-111-113;133541,934;206283,103
SINT-NIKLAAS - FH01;3503437;0;1;0;1;SDU;;N;IRREG;6;0;;;;_Nancy ok -  Bg 26-27-28-29;BUILDING template;Grote Markt;28;;;134026,859;205941,841
SINT-NIKLAAS - FH01;69575;0;1;0;1;SDU;;Y;NA;3;12;;;;BE_;BUILDING template;Stationsstraat;12;;;134091,871;206199,588
SINT-NIKLAAS - FH01;4444140;2;0;0;2;MDU;D;Y;NA;3;4;;;;_;BUILDING template;Hoveniersstraat;44;;Hoveniersstraat 40-42-44;133858,53;205744,04
SINT-NIKLAAS - FH01;3515411;0;1;0;1;SDU;;Y;NA;2;10;;;;_;BUILDING template;Stationsstraat;109;;;134178,301;206586,692
SINT-NIKLAAS - FH01;3515338;0;1;1;2;MDU;D;Y;NA;3;9;;;;_BG van gamaakt op vraag van René;BUILDING template;Stationsstraat;55;;;134144,266;206356,283
SINT-NIKLAAS - FH01;4458351;1;0;0;1;MDU;D;Y;NA;5;15;;;;_Nancy ok -  lu 3-2,Bg 97-113;BUILDING template;Kasteelstraat;107;;Kasteelstraat 97-99-101-103-105-107-109-111-113;133538,549;206283,023
SINT-NIKLAAS - FH01;104880;0;1;0;1;SDU;;N;HEIGHT;6;0;;;;_Nancy ok -  Bg 26-27-28-29;BUILDING template;Grote Markt;29;;;134031,96;205938
SINT-NIKLAAS - FH01;62564;0;1;0;1;SDU;;Y;NA;2;6;;;;_;BUILDING template;Stationsstraat;143;;;134197,267;206708,27
SINT-NIKLAAS - FH01;483046;1;0;0;1;MDU;A;N;HEIGHT;8;24;;;;_;BUILDING template;Hofstraat;4;;Hofstraat 2-tem-44_Plezantstraat 1-3-5;133762,36;206268,97
SINT-NIKLAAS - FH01;3948804;3;0;0;3;MDU;C;N;IRREG;4;12;;;;_Nancy : bg 111A en B -  ok Jasper;BUILDING template;Stationsstraat;111;;Stationsstraat 111-111A-111B;134180,339;206596,556
SINT-NIKLAAS - FH01;3515341;0;1;1;2;MDU;C;Y;NA;3;9;;;;_;BUILDING template;Stationsstraat;57;;Stationsstraat 57-59;134146,002;206362,576
SINT-NIKLAAS - FH01;3498153;1;0;0;1;MDU;D;Y;NA;5;15;;;;_Nancy ok -  lu 2-2, Bg 97-113;BUILDING template;Kasteelstraat;109;;Kasteelstraat 97-99-101-103-105-107-109-111-113;133539,943;206285,173
SINT-NIKLAAS - FH01;3503439;0;1;0;1;SDU;;N;IRREG;2;0;;;;_;BUILDING template;Grote Markt;30;;;134042,025;205934,509
SINT-NIKLAAS - FH01;4444561;0;1;0;1;MDU;D;Y;NA;3;12;;;;_;BUILDING template;Stationsstraat;28;;Stationsstraat 26-28;134100,452;206249,749
SINT-NIKLAAS - FH01;5738656;1;0;0;1;MDU;A;N;HEIGHT;8;24;;;;_;BUILDING template;Hofstraat;6;;Hofstraat 2-tem-44_Plezantstraat 1-3-5;133762,265;206268,886
SINT-NIKLAAS - FH01;3515352;8;0;1;9;MDU;C;N;IRREG;5;15;;;;_Nancy ok -  Bg 61-63-65 -  Units zijn bereikbaar via de gevel maar de soort gevelsteen laat gevelbekabeling niet toe.;BUILDING template;Stationsstraat;63;;Stationsstraat 61-63-65;134147,994;206380,44
SINT-NIKLAAS - FH01;3498154;1;0;0;1;MDU;D;Y;NA;5;15;;;;_Nancy ok -  lu 1-2, Bg 97-113;BUILDING template;Kasteelstraat;111;;Kasteelstraat 97-99-101-103-105-107-109-111-113;133536,717;206285,094
SINT-NIKLAAS - FH01;3503440;0;1;0;1;MDU;A;N;IRREG;6;15;;;;_Nancy ok -  Bg 31-32;BUILDING template;Grote Markt;31;;Grote Markt 31-32-33;134050,152;205927,83
SINT-NIKLAAS - FH01;6662237;0;0;0;0;MDU;;N;IRREG;4;;;;N;Er is geen schacht in dit gebouw dus er moet met kabelgoten gewerkt worden.;BUILDING template;Plezantstraat;2;B;;133722,77;206224,17
SINT-NIKLAAS - FH01;483047;1;0;0;1;MDU;A;N;HEIGHT;8;24;;;;BE_;BUILDING template;Hofstraat;8;;Hofstraat 2-tem-44_Plezantstraat 1-3-5;133762,179;206268,834
SINT-NIKLAAS - FH01;3515418;2;1;0;3;MDU;D;N;IRREG;3;10;;;;_Nancy ok -  Bg 113-115 - enumeratie eventueel aan te passen naar 0-2;BUILDING template;Stationsstraat;115;;Stationsstraat 113A-113B-115;134182,378;206607,998
SINT-NIKLAAS - FH01;69583;0;1;1;2;MDU;D;N;IRREG;2;9;;;;_BG van gamaakt op vraag van René;BUILDING template;Stationsstraat;67;;;134149,525;206393,049
SINT-NIKLAAS - FH01;3498156;1;0;0;1;MDU;D;Y;NA;5;15;;;;_Nancy ok -  lu 0-1, Bg 97-113;BUILDING template;Kasteelstraat;113;;Kasteelstraat 97-99-101-103-105-107-109-111-113;133538,509;206287,204
SINT-NIKLAAS - FH01;3503443;4;1;1;6;MDU;A;N;GLASS;5;0;;;;_Nancy ok -  Qc ok Jasper;BUILDING template;Grote Markt;33;;Grote Markt 31-32-33;134059,928;205923,113
SINT-NIKLAAS - FH01;1183604;1;1;1;3;MDU;D;N;IRREG;3;12;;;;_NAC = leegstaand;BUILDING template;Stationsstraat;33;;;134131,82;206264,697
SINT-NIKLAAS - FH01;5320464;1;0;0;1;MDU;A;N;HEIGHT;8;24;;;;_;BUILDING template;Hofstraat;10;;Hofstraat 2-tem-44_Plezantstraat 1-3-5;133762,175;206268,828
SINT-NIKLAAS - FH01;3515422;0;1;0;1;SDU;;Y;NA;3;10;;;;_;BUILDING template;Stationsstraat;117;;;134183,101;206612,732
SINT-NIKLAAS - FH01;69568;0;1;0;1;MDU;C;N;ORN;3;9;;;;_;BUILDING template;Stationsstraat;69;;Dokter Verdurmenstraat 1_Stationsstraat 69-71;134150,639;206399,217
SINT-NIKLAAS - FH01;4458353;1;0;0;1;SDU;;Y;NA;3;10;;;;_;BUILDING template;Kasteelstraat;115;;;133534,223;206288,139
SINT-NIKLAAS - FH01;1291139;0;1;0;1;SDU;;N;IRREG;5;0;;;;_Op vraag van René ( SDU laten staan );BUILDING template;Grote Markt;34;;;134065,126;205921,237
SINT-NIKLAAS - FH01;3515330;0;1;0;1;MDU;D;Y;NA;3;4;;;;_;BUILDING template;Stationsstraat;45;;Stationsstraat 43-45;134140,064;206319,808
SINT-NIKLAAS - FH01;4167628;1;0;0;1;MDU;A;N;HEIGHT;8;24;;;;_;BUILDING template;Hofstraat;12;;Hofstraat 2-tem-44_Plezantstraat 1-3-5;133762,061;206268,792
SINT-NIKLAAS - FH01;3515424;0;1;0;1;SDU;;Y;NA;3;10;;;Y;_;BUILDING template;Stationsstraat;119;;;134184,341;206619,887
SINT-NIKLAAS - FH01;3515361;0;1;0;1;MDU;C;N;ORN;3;9;;;;_Nancy ok -   nr.69 hoort niet bij de Bg (aparte installatie, Sdu) -  1 eenheid ipv 0 bij Details eenheden;BUILDING template;Stationsstraat;71;;Dokter Verdurmenstraat 1_Stationsstraat 69-71;134148,291;206403,73
SINT-NIKLAAS - FH01;3498159;1;0;0;1;SDU;;Y;NA;3;10;;;;_;BUILDING template;Kasteelstraat;117;;;133530,983;206290,191
SINT-NIKLAAS - FH01;96772;5;2;2;9;MDU;D;N;IRREG;5;0;;;;"_geen toegang verkregen tot 16/12/2019; telco room op slot, BU had geen sleutel, bewoners ook niet en geen syndicus gegevens beschikbaar";BUILDING template;Hendrik Heymanplein;1;;;134076,083;205921,426
SINT-NIKLAAS - FH01;483043;1;0;0;1;MDU;A;N;HEIGHT;8;24;;;;_;BUILDING template;Hofstraat;16;;Hofstraat 2-tem-44_Plezantstraat 1-3-5;133762,297;206268,837
SINT-NIKLAAS - FH01;3515428;0;1;0;1;SDU;;Y;NA;3;10;;;;_;BUILDING template;Stationsstraat;121;;;134185,775;206629,003
SINT-NIKLAAS - FH01;68401;0;1;0;1;MDU;D;Y;NA;3;11;;;;BE_;BUILDING template;Zamanstraat;2;;Zamanstraat 2-4;134279,756;206202,927
SINT-NIKLAAS - FH01;3498167;1;0;1;2;MDU;D;Y;NA;5;15;;;;_Nancy ok;BUILDING template;Kasteelstraat;125;;Kasteelstraat 125-127-129-131-133-135-137-139-141;133528,553;206293,536
SINT-NIKLAAS - FH01;3515348;0;1;0;1;MDU;C;N;IRREG;5;15;;;;_Nancy ok  -  Bg 61-63-65 -  bu 0-1, dossier niet in Planrrr - Soort gevel laat geen gevelbekabeling toe.;BUILDING template;Stationsstraat;61;;Stationsstraat 61-63-65;134147,322;206374,284
SINT-NIKLAAS - FH01;3494303;1;0;0;1;MDU;A;N;HEIGHT;8;24;;;;_;BUILDING template;Hofstraat;18;;Hofstraat 2-tem-44_Plezantstraat 1-3-5;133762,142;206268,861
SINT-NIKLAAS - FH01;62563;0;1;0;1;SDU;;Y;NA;2;8;;;;_;BUILDING template;Stationsstraat;123;;;134187,464;206638,97
SINT-NIKLAAS - FH01;4444896;1;0;0;1;MDU;D;Y;NA;3;11;;;;_;BUILDING template;Zamanstraat;4;;Zamanstraat 2-4;134282,491;206212,538
SINT-NIKLAAS - FH01;3498170;1;0;0;1;MDU;D;Y;NA;5;15;;;;_Nancy ok;BUILDING template;Kasteelstraat;127;;Kasteelstraat 125-127-129-131-133-135-137-139-141;133525,527;206293,576
SINT-NIKLAAS - FH01;96737;0;1;0;1;SDU;;N;IRREG;4;0;;;;_Op vraag van René SDU +X unit;BUILDING template;Hendrik Heymanplein;5;;;133962,731;205836,215
SINT-NIKLAAS - FH01;6419524;1;0;0;1;MDU;C;N;IRREG;1;4;;;;_;BUILDING template;Nieuwstraat;21;D;Nieuwstraat 21A-21B-21C-21D-21E-21F-23A-23B;133872,883;205980,371
