Projectnummer;Blok;LAM MK;Straat;Huisnummer;Huisnummer Toevoeging;Huisnr;xPos;yPos;BT;VC Method;LU;BU;SU;TOTAAL;Wall Mount;SS Reason;Number Floors;Building comment;Building exists;Opdrachttemplate
SINT-NIKLAAS - FH02;BL0213;4464787;Sint-Vincentiusstraat;32;;;134836,415;206007,919;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0213;4206418;Sint-Vincentiusstraat;34;;;134837,419;206003,548;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0213;75458;Sint-Vincentiusstraat;36;;;134837,231;206000,106;MDU;;1;1;0;2;N;IRREG;3;;;BUILDING template
SINT-NIKLAAS - FH02;BL0213;3501733;Lamstraat;38;A;;134981,443;206052,117;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0214;96954;Kokkelbeekstraat;2;;;134141,016;205868,297;SDU;;1;0;0;1;N;IRREG;3;_;;BUILDING template
SINT-NIKLAAS - FH02;BL0214;3500599;Kokkelbeekstraat;50;;;134181,281;205734,056;MDU;;7;1;0;8;Y;NA;4;;;BUILDING template
SINT-NIKLAAS - FH02;BL0214;6449599;Parklaan;15;A;;134231,396;205815,467;SDU;;0;1;0;1;N;IRREG;1;_;;BUILDING template
SINT-NIKLAAS - FH02;BL0214;6199956;Parklaan;15;B;;134233,418;205818,396;MDU;;2;0;0;2;N;IRREG;4;_;;BUILDING template
SINT-NIKLAAS - FH02;BL0214;3509885;Parklaan;3;A;;134158,465;205869,255;SDU;;1;0;0;1;Y;NA;3;_;;BUILDING template
SINT-NIKLAAS - FH02;BL0214;6464947;Parklaan;3;B;;134155,187;205870,72;SDU;;0;1;0;1;Y;NA;1;_;;BUILDING template
SINT-NIKLAAS - FH02;BL0214;91083;August Nobelsstraat;1;;;134371,692;205706,181;MDU;;14;0;0;14;N;IRREG;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;91082;August Nobelsstraat;3;;;134366,479;205696,548;SDU;;1;0;0;1;N;IRREG;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;3508926;August Nobelsstraat;5;;;134361,303;205687,141;SDU;;1;0;0;1;N;IRREG;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;3508932;August Nobelsstraat;7;;;134353,714;205679,213;MDU;;4;0;0;4;N;IRREG;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;3508947;August Nobelsstraat;9;;;134347,858;205672,195;MDU;;4;0;0;4;N;IRREG;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;91081;August Nobelsstraat;11;;;134342,364;205664,348;MDU;;4;0;0;4;N;IRREG;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;3500227;Knaptandstraat;2;;;134211,48;205660,348;SDU;;1;0;0;1;N;IRREG;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;3500230;Knaptandstraat;4;;;134213,44;205661,416;MDU;;1;1;0;2;N;IRREG;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;3500234;Knaptandstraat;6;;;134215,874;205652,802;MDU;;1;1;0;2;N;IRREG;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;91075;Knaptandstraat;8;;;134219,375;205643,003;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;3500240;Knaptandstraat;10;;;134220,602;205638,267;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;3500245;Knaptandstraat;12;;;134223,72;205632,656;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;4260305;Knaptandstraat;14;;;134226,247;205627,017;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;3500513;Kokkelbeekstraat;6;;;134157,273;205853,457;MDU;;0;1;2;3;N;IRREG;2;BE;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;4140440;Kokkelbeekstraat;8;;;134143,577;205832,204;MDU;;1;0;1;2;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;3500522;Kokkelbeekstraat;10;;;134144,084;205826,575;SDU;;0;1;0;1;Y;NA;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;96721;Kokkelbeekstraat;12;;;134146,404;205820,413;SDU;;0;1;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;3500532;Kokkelbeekstraat;14;;;134148,672;205814,309;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;3500539;Kokkelbeekstraat;16;;;134149,899;205810,487;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;3500545;Kokkelbeekstraat;18;;;134151,087;205807,482;MDU;;0;1;1;2;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;3500548;Kokkelbeekstraat;20;;;134153,278;205803,447;MDU;;3;0;0;3;N;IRREG;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;4059929;Kokkelbeekstraat;22;;;134154,668;205798,151;SDU;;1;0;0;1;N;IRREG;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;3500559;Kokkelbeekstraat;24;;;134155,144;205794,471;MDU;;4;0;0;4;Y;NA;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;6449270;Kokkelbeekstraat;32;A;;134162,024;205776,977;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0214;4462476;Kokkelbeekstraat;26;;;134156,272;205791,041;SDU;;0;1;0;1;Y;NA;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;3500563;Kokkelbeekstraat;28;;;134157,785;205787,567;MDU;;3;0;0;3;Y;NA;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;5729092;Kokkelbeekstraat;32;B;;134164,813;205776,954;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0214;4462478;Kokkelbeekstraat;32;;;134161,599;205780,461;MDU;D;2;0;0;2;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;3500573;Kokkelbeekstraat;34;;;134163,107;205773,524;SDU;;0;1;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;5572099;Parklaan;13;A;;134220,237;205824,024;SDU;;0;1;0;1;N;IRREG;3;;;BUILDING template
SINT-NIKLAAS - FH02;BL0214;3500578;Kokkelbeekstraat;36;;;134165,8;205769,784;SDU;;0;1;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;3948701;Kokkelbeekstraat;38;;;134200,713;205766,504;MDU;;4;0;0;4;N;IRREG;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;5886425;Parklaan;13;B;;134223,584;205821,885;SDU;;0;1;0;1;N;IRREG;3;;;BUILDING template
SINT-NIKLAAS - FH02;BL0214;3500582;Kokkelbeekstraat;40;;;134171,437;205758,382;SDU;;1;0;0;1;N;IRREG;3;BE;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;96722;Kokkelbeekstraat;42;;;134175,545;205749,433;MDU;;3;0;0;3;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;3500592;Kokkelbeekstraat;44;;;134180,776;205750,131;SDU;;0;1;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;3500596;Kokkelbeekstraat;46;;;134179,341;205738,799;SDU;;1;0;0;1;N;IRREG;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;1288254;Kokkelbeekstraat;48;;;134226,84;205739,317;SDU;;0;1;0;1;N;IRREG;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;3500604;Kokkelbeekstraat;52;;;134185,903;205721,24;SDU;;1;0;0;1;N;IRREG;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;4468253;Kokkelbeekstraat;54;;;134188,399;205715,651;SDU;;1;0;0;1;N;IRREG;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;3500609;Kokkelbeekstraat;56;;;134189,866;205712,373;MDU;D;2;0;0;2;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;3948702;Kokkelbeekstraat;58;;;134191,472;205706,978;MDU;D;1;1;0;2;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;3500613;Kokkelbeekstraat;60;;;134195,495;205700,318;SDU;;0;1;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;3500616;Kokkelbeekstraat;62;;;134198,224;205691,413;MDU;;0;2;1;3;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;3500620;Kokkelbeekstraat;66;;;134202,252;205679,56;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;3500626;Kokkelbeekstraat;68;;;134204,197;205673,962;MDU;;1;0;1;2;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;96957;Kokkelbeekstraat;70;;;134207,04;205667,662;MDU;;3;0;0;3;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;96726;Parklaan;1;;;134143,66;205871,919;MDU;;7;0;0;7;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;96727;Parklaan;3;;;134152,084;205866,431;MDU;;1;1;0;2;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;3509887;Parklaan;5;;;134161,884;205866,262;MDU;D;2;1;0;3;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;3509897;Parklaan;7;;;134169,245;205863,276;MDU;D;1;1;0;2;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;3509906;Parklaan;9;;;134180,461;205857,743;MDU;;3;1;0;4;N;IRREG;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;3509909;Parklaan;11;;;134196,716;205841,623;MDU;;14;0;0;14;N;IRREG;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;96728;Parklaan;13;;;134215,841;205826,958;MDU;;6;0;0;6;N;IRREG;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;3509931;Parklaan;15;;;134228,906;205820,847;MDU;;2;1;0;3;N;IRREG;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;3509937;Parklaan;17;;;134237,247;205817,054;MDU;;4;0;0;4;N;IRREG;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;3509946;Parklaan;19;;;134249,665;205793,599;MDU;;7;0;0;7;N;IRREG;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;3509953;Parklaan;21;;;134261,453;205785,765;MDU;;5;0;0;5;N;IRREG;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;3509957;Parklaan;23;;;134273,125;205778,237;MDU;;7;1;0;8;N;IRREG;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;4462457;Parklaan;25;;;134287,96;205767,858;SDU;;0;1;0;1;N;IRREG;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;3509966;Parklaan;27;;;134299,753;205763,25;MDU;;6;0;0;6;N;IRREG;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;3509968;Parklaan;29;;;134307,615;205756,939;SDU;;1;0;0;1;N;IRREG;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;3509971;Parklaan;31;;;134315,413;205751,092;SDU;;1;0;0;1;N;IRREG;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;96729;Parklaan;33;;;134322,769;205745,458;SDU;;0;1;0;1;N;IRREG;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;3509974;Parklaan;35;;;134333,257;205739,547;SDU;;1;0;0;1;N;IRREG;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;3509976;Parklaan;37;;;134342,876;205733,739;SDU;;1;0;0;1;N;IRREG;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;96730;Parklaan;39;;;134352,019;205728,989;SDU;;1;0;0;1;N;IRREG;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;96731;Parklaan;41;;;134360,079;205722,798;MDU;;1;1;0;2;N;IRREG;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0214;96641;Parklaan;43;;;134365,834;205722,64;MDU;;8;0;0;8;N;IRREG;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3500266;Knaptandstraat;26;;;134235,327;205602,14;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3500269;Knaptandstraat;28;;;134240,828;205593,938;SDU;;1;0;0;1;N;ORN;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3948699;Knaptandstraat;30;;;134244,836;205586,055;MDU;;2;0;0;2;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3500276;Knaptandstraat;32;;;134246,614;205578,439;SDU;;1;0;0;1;N;IRREG;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3500281;Knaptandstraat;34;;;134248,615;205574,659;SDU;;1;0;0;1;N;IRREG;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3500286;Knaptandstraat;36;;;134250,68;205570,782;SDU;;1;0;0;1;N;IRREG;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3500289;Knaptandstraat;38;;;134252,935;205566,542;SDU;;1;0;0;1;N;IRREG;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;4260505;Knaptandstraat;40;;;134254,787;205562,675;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;4468665;Knaptandstraat;42;;;134257,187;205559,544;SDU;;0;1;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3500291;Knaptandstraat;44;;;134258,978;205555,085;SDU;;1;0;0;1;Y;NA;3;BE;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3500293;Knaptandstraat;46;;;134262,224;205550,494;SDU;;0;1;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;91076;Knaptandstraat;48;;;134265,385;205542,347;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;91077;Knaptandstraat;50;;;134268,431;205536,905;SDU;;1;0;0;1;N;IRREG;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;4153860;Knaptandstraat;52;;;134271,017;205532,007;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3500299;Knaptandstraat;54;;;134273,782;205525,946;SDU;;0;1;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3500301;Knaptandstraat;56;;;134276,852;205518,044;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3500305;Knaptandstraat;58;;;134279,609;205513,77;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;4468682;Knaptandstraat;60;;;134279,567;205508,993;SDU;;0;1;0;1;N;HEIGHT;1;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3500310;Knaptandstraat;70;;;134289,945;205497,335;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3500313;Knaptandstraat;72;;;134292,374;205492,756;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;4157932;Knaptandstraat;74;;;134295,79;205487,025;MDU;;1;0;1;2;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3500325;Knaptandstraat;80;;;134302,548;205478,084;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3500328;Knaptandstraat;82;;;134304,917;205471,71;MDU;;1;0;1;2;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3500331;Knaptandstraat;84;;;134306,702;205468,89;MDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;4468716;Knaptandstraat;86;;;134309,395;205466,1;SDU;;1;0;0;1;N;IRREG;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;9483;Knaptandstraat;88;;;134312,449;205460,118;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;91073;Knaptandstraat;90;;;134313,671;205456,338;MDU;;1;0;1;2;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;91057;Moerlandstraat;19;;;134469,863;205527,637;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3505019;Moerlandstraat;21;;;134464,337;205523,148;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;4000870;Moerlandstraat;23;;;134458,695;205520,267;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;4188065;Moerlandstraat;25;;;134454,269;205518,708;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;91060;Moerlandstraat;27;;;134450,125;205516,356;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;91061;Moerlandstraat;29;;;134445,928;205514,514;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3505030;Moerlandstraat;31;;;134441,954;205512,681;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;4468941;Moerlandstraat;33;;;134438,008;205510,596;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3505033;Moerlandstraat;35;;;134434,005;205508,699;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;91055;Moerlandstraat;37;;;134429,456;205506,602;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;91053;Moerlandstraat;39;;;134423,656;205506,304;MDU;;2;0;0;2;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3505037;Moerlandstraat;41;;;134417,908;205501,176;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3505040;Moerlandstraat;43;;;134414,01;205499,391;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;4468726;Moerlandstraat;45;;;134410,25;205497,341;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3505043;Moerlandstraat;47;;;134405,776;205495,302;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3505044;Moerlandstraat;49;;;134401,836;205493,604;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3505046;Moerlandstraat;51;;;134396,418;205491,121;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;4468734;Moerlandstraat;55;;;134389,813;205487,986;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3505047;Moerlandstraat;57;;;134384,934;205485,996;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;91058;Moerlandstraat;59;;;134380,86;205484,011;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;91059;Moerlandstraat;61;;;134374,842;205481,141;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3500316;Knaptandstraat;76;;;134298,535;205483,326;MDU;;1;0;0;1;Y;NA;3;;;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3505052;Moerlandstraat;63;;;134370,216;205478,909;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3505053;Moerlandstraat;65;;;134366,347;205477,119;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3505054;Moerlandstraat;67;;;134359,149;205475,913;SDU;;1;0;0;1;N;IRREG;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;4468745;Moerlandstraat;69;;;134355,811;205472,934;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3505057;Moerlandstraat;71;;;134352,164;205470,374;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;1325897;Moerlandstraat;73;;;134348,219;205468,583;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3505061;Moerlandstraat;75;;;134343,138;205468,023;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3505063;Moerlandstraat;77;;;134335,44;205464,499;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;91051;Moerlandstraat;79;;;134317,088;205454,861;MDU;;0;1;0;1;N;IRREG;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;5904901;Knaptandstraat;26;A;;134236,226;205600,072;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0215;91080;August Nobelsstraat;13;;;134326,228;205669,274;MDU;;0;2;0;2;N;IRREG;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;91086;August Nobelsstraat;15;;;134341,903;205643,485;MDU;;9;0;1;10;N;GLASS;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3508968;August Nobelsstraat;17;;;134353,012;205635,991;MDU;;3;0;0;3;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3508973;August Nobelsstraat;19;;;134360,131;205629,418;MDU;;4;0;0;4;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3508984;August Nobelsstraat;21;;;134368,728;205622,9;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3508987;August Nobelsstraat;23;;;134379,741;205613,346;MDU;;1;0;1;2;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3508993;August Nobelsstraat;25;;;134389,018;205605,859;MDU;;1;0;1;2;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;4173650;August Nobelsstraat;27;;;134394,652;205600,127;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3508999;August Nobelsstraat;29;;;134400,584;205594,067;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;91087;August Nobelsstraat;31;;;134406,132;205588,126;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;91088;August Nobelsstraat;33;;;134415,478;205580,41;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3509010;August Nobelsstraat;35;;;134420,185;205575,824;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3509012;August Nobelsstraat;37;;;134426,227;205571,34;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3509013;August Nobelsstraat;39;;;134432,02;205567,361;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;4468852;August Nobelsstraat;41;;;134437,526;205563,626;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3509014;August Nobelsstraat;43;;;134444,574;205557,923;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3509018;August Nobelsstraat;45;;;134452,899;205549,968;MDU;;1;0;1;2;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;91085;August Nobelsstraat;47;;;134474,931;205531,459;SDU;;1;0;0;1;Y;NA;1;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3500256;Knaptandstraat;18;;;134228,857;205618,821;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3500258;Knaptandstraat;20;;;134230,401;205614,254;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;4468650;Knaptandstraat;22;;;134232,25;205610,263;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3500263;Knaptandstraat;24;;;134233,91;205605,989;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0216;96648;August Nobelsstraat;2;;;134417,662;205672,445;MDU;;8;0;0;8;Y;NA;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0216;3508919;August Nobelsstraat;4;;;134411,214;205662,446;MDU;;8;0;0;8;Y;NA;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0216;3508928;August Nobelsstraat;6;;;134404,863;205654,141;SDU;;1;0;0;1;N;IRREG;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0216;1325900;August Nobelsstraat;8;;;134399,979;205646,205;MDU;;8;0;0;8;N;IRREG;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0216;3508956;August Nobelsstraat;12;;;134419,064;205628,417;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0216;3508960;August Nobelsstraat;14;;;134424,073;205624,158;MDU;;1;1;1;3;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0216;3508965;August Nobelsstraat;16;;;134431,094;205617,58;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0216;3508969;August Nobelsstraat;18;;;134437,017;205612,837;MDU;;1;0;1;2;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0216;3508981;August Nobelsstraat;20;;;134444,258;205605,937;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0216;4206750;August Nobelsstraat;22;;;134451,912;205598,845;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0216;3508990;August Nobelsstraat;24;;;134457,973;205594,062;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0216;3508994;August Nobelsstraat;26;;;134462,765;205589,713;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
