Projectnummer;Blok;LAM MK;Straat;Huisnummer;Huisnummer Toevoeging;Huisnr;xPos;yPos;BT;VC Method;LU;BU;SU;TOTAAL;Wall Mount;SS Reason;Number Floors;Building comment;Opdrachttemplate
SINT-NIKLAAS - FH02;BL0204;4448701;Vermorgenstraat;35;;;134388,85;206653,452;SDU;;1;0;0;1;N;GLASS;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0204;3518069;Vermorgenstraat;37;;;134389,901;206658,371;SDU;;0;1;0;1;Y;NA;4;;BUILDING template
SINT-NIKLAAS - FH02;BL0204;61714;Vermorgenstraat;39;;;134390,558;206663,931;MDU;;1;1;0;2;Y;NA;4;;BUILDING template
SINT-NIKLAAS - FH02;BL0204;4448222;Truweelstraat;14;;;134571,326;206514,441;SDU;;1;0;0;1;N;IRREG;3;_;BUILDING template
SINT-NIKLAAS - FH02;BL0205;56065;Mercatorstraat;147;;;134741,874;206520,239;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3504491;Mercatorstraat;151;;;134750,387;206516,829;MDU;;10;1;0;11;N;HEIGHT;5;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;4447930;Mercatorstraat;155;;;134763,945;206511,583;SDU;;1;0;0;1;N;IRREG;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3504502;Mercatorstraat;157;;;134767,838;206509,969;SDU;;1;0;0;1;N;IRREG;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3504503;Mercatorstraat;159;;;134771,676;206508,148;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;4447935;Mercatorstraat;161;;;134775,352;206506,532;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3504506;Mercatorstraat;163;;;134779,024;206504,834;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;4447937;Mercatorstraat;165;;;134782,759;206503,535;SDU;;1;0;1;2;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;4058959;Mercatorstraat;167;;;134787,008;206501,946;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3504510;Mercatorstraat;169;;;134790,443;206500,011;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3504514;Mercatorstraat;171;;;134794,291;206498,322;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;4447946;Mercatorstraat;181;;;134812,983;206490,194;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;63262;Mercatorstraat;183;;;134816,661;206488,42;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;4234722;Mercatorstraat;185;;;134820,438;206486,883;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;63263;Mercatorstraat;187;;;134824,303;206484,985;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3504532;Mercatorstraat;189;;;134830,813;206482,093;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;4447787;Mercatorstraat;191;;;134837,586;206479,322;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3504538;Mercatorstraat;193;;;134841,047;206477,382;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3504542;Mercatorstraat;195;;;134844,835;206475,701;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3504544;Mercatorstraat;197;;;134848,586;206473,908;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;4447790;Mercatorstraat;199;;;134852,628;206472,04;SDU;;1;0;0;1;N;IRREG;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3504549;Mercatorstraat;201;;;134856,57;206470,2;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3504553;Mercatorstraat;203;;;134860,394;206468,513;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3504554;Mercatorstraat;205;;;134864,225;206466,855;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;4223737;Mercatorstraat;207;;;134868,065;206465,186;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;4447795;Mercatorstraat;209;;;134872,122;206463,503;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;4447798;Mercatorstraat;211;;;134876,442;206461,723;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3504559;Mercatorstraat;213;;;134881,416;206459,662;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;4447801;Mercatorstraat;215;;;134886,037;206457,566;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;4447803;Mercatorstraat;217;;;134889,742;206456,077;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;4447805;Mercatorstraat;219;;;134893,499;206454,392;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3504563;Mercatorstraat;221;;;134898,135;206451,371;SDU;;0;1;0;1;N;IRREG;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;9385;Mercatorstraat;227;;;134912,919;206448,864;SDU;;0;1;1;2;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;1372936;Sint-Rochushof;1;;;134702,01;206438,563;MDU;;9;0;2;11;N;IRREG;4;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;1372938;Sint-Rochushof;11;;;134713,1;206458,858;SDU;;1;0;0;1;N;IRREG;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;4447912;Sint-Rochushof;12;;;134716,668;206463,553;SDU;;1;0;0;1;N;IRREG;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;4447914;Sint-Rochushof;13;;;134720,237;206468,373;SDU;;1;0;0;1;N;IRREG;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;4447915;Sint-Rochushof;14;;;134723,993;206472,505;SDU;;1;0;0;1;N;IRREG;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;4447918;Sint-Rochushof;15;;;134727,999;206477,513;SDU;;1;0;0;1;N;IRREG;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;4447920;Sint-Rochushof;16;;;134733,386;206482,271;SDU;;1;0;0;1;N;IRREG;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;4447922;Sint-Rochushof;17;;;134737,009;206487,479;SDU;;1;0;0;1;N;IRREG;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;1372939;Sint-Rochushof;18;;;134760,258;206491,198;SDU;;1;0;0;1;N;IRREG;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;1372942;Sint-Rochushof;20;;;134781,693;206471,067;SDU;;1;0;0;1;N;IRREG;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;4447749;Sint-Rochushof;21;;;134780,019;206466,417;SDU;;1;0;0;1;N;IRREG;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;4447752;Sint-Rochushof;22;;;134777,973;206462,046;SDU;;1;0;0;1;N;IRREG;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;1372947;Sint-Rochushof;23;;;134776,02;206458,048;SDU;;1;0;0;1;N;IRREG;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;1372944;Sint-Rochushof;24;;;134774,253;206453,677;SDU;;1;0;0;1;N;IRREG;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;1372949;Sint-Rochushof;25;;;134772,3;206449,027;SDU;;1;0;0;1;N;IRREG;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;1372946;Sint-Rochushof;26;;;134770,719;206444,936;SDU;;1;0;0;1;N;IRREG;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;1517821;Sint-Rochushof;27;;;134769,046;206440,286;SDU;;1;0;0;1;N;IRREG;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;1517820;Sint-Rochushof;28;;;134765,233;206432,475;SDU;;1;0;0;1;N;IRREG;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;1372950;Sint-Rochushof;29;;;134763,187;206428,755;SDU;;1;0;0;1;N;IRREG;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;56049;Truweelstraat;1;;;134589,645;206481,645;SDU;;0;1;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;56050;Truweelstraat;3;;;134589,958;206489,659;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3516636;Truweelstraat;7;;;134593,542;206502,335;MDU;;2;0;0;2;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3516638;Truweelstraat;9;;;134599,415;206514,631;MDU;;5;0;1;6;N;IRREG;4;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3516642;Truweelstraat;11;;;134601,46;206519,653;MDU;;5;0;0;5;N;IRREG;4;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;4449017;Truweelstraat;13;;;134603,32;206523,186;SDU;;1;0;0;1;N;IRREG;4;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;4449019;Truweelstraat;15;;;134604,727;206528,115;SDU;;1;0;1;2;N;IRREG;4;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3516646;Truweelstraat;17;;;134606,659;206533,391;MDU;;2;0;0;2;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3516650;Truweelstraat;19;;;134608,209;206538,038;MDU;D;2;0;0;2;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3516652;Truweelstraat;21;;;134613,192;206546,697;MDU;;5;1;1;7;N;IRREG;4;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;4447941;Mercatorstraat;177;;;134805,326;206493,058;SDU;;0;1;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3516655;Truweelstraat;23;;;134615,843;206553,462;MDU;;4;1;0;5;N;IRREG;4;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;4240773;Truweelstraat;25;;;134616,888;206557,81;MDU;;2;0;0;2;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3516658;Truweelstraat;27;;;134620,536;206561,241;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;56051;Truweelstraat;29;;;134621,808;206565,857;MDU;;3;0;0;3;Y;NA;4;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;63264;Mercatorstraat;149;;;134746,094;206519,092;SDU;;0;1;0;1;N;IRREG;5;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;63317;Klein-Hulststraat;132;;;134850;206411;SDU;;1;0;0;1;Y;NA;3;BE;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3500130;Klein-Hulststraat;112;;;134799,608;206401,046;MDU;;2;0;0;2;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;4447944;Mercatorstraat;179;;;134809,51;206491,658;SDU;;1;0;0;1;Y;NA;2;_;BUILDING template
SINT-NIKLAAS - FH02;BL0205;4447897;Sint-Rochushof;3;;;134707,487;206449,275;SDU;;1;0;0;1;N;IRREG;4;_;BUILDING template
SINT-NIKLAAS - FH02;BL0205;5577829;Sint-Rochushof;10;;;134716,672;206439,933;SDU;;1;0;0;1;N;IRREG;4;_;BUILDING template
SINT-NIKLAAS - FH02;BL0205;1372940;Sint-Rochushof;19;;;134778,948;206483,048;SDU;;1;0;0;1;N;IRREG;4;_;BUILDING template
SINT-NIKLAAS - FH02;BL0205;4447875;Klein-Hulststraat;92;;;134759,489;206411,654;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;4449011;Truweelstraat;5;;;134592;206495;SDU;;0;1;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;4447876;Klein-Hulststraat;94;;;134763,558;206409,901;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;5577830;Sint-Rochushof;30;;;134713,606;206434,584;SDU;;1;0;0;1;N;IRREG;4;_;BUILDING template
SINT-NIKLAAS - FH02;BL0205;4447877;Klein-Hulststraat;96;;;134767,44;206408,274;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;9407;Klein-Hulststraat;6;;;134597,471;206477,138;SDU;;0;1;0;1;N;IRREG;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;1372937;Sint-Rochushof;31;;;134711,791;206431,628;SDU;;1;0;0;1;N;IRREG;4;_;BUILDING template
SINT-NIKLAAS - FH02;BL0205;5695242;Sint-Rochushof;18;B;;134707;206503;SDU;;1;0;0;1;N;IRREG;4;_;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3500123;Klein-Hulststraat;100;;;134775,015;206404,831;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;63267;Antwerpse Steenweg;2;;;134846,487;206380,913;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3484913;Antwerpse Steenweg;4;;;134852,144;206380,626;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3484914;Antwerpse Steenweg;6;;;134858,442;206382,633;MDU;;3;0;0;3;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3484917;Antwerpse Steenweg;8;;;134864,717;206384,533;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3484919;Antwerpse Steenweg;10;;;134868,306;206387,057;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3484920;Antwerpse Steenweg;12;;;134872,588;206396,004;MDU;;5;0;1;6;N;IRREG;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3484925;Antwerpse Steenweg;18;;;134881,813;206403,341;SDU;;0;1;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;4447772;Antwerpse Steenweg;20;;;134887,758;206407,503;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3484926;Antwerpse Steenweg;22;;;134890,772;206410,013;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;4447774;Antwerpse Steenweg;24;;;134893,556;206412,625;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3484928;Antwerpse Steenweg;26;;;134895,739;206416,461;SDU;;1;0;0;1;N;IRREG;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;4447775;Antwerpse Steenweg;28;;;134898,914;206418,775;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;4447777;Antwerpse Steenweg;30;;;134902,258;206421,756;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3484932;Antwerpse Steenweg;32;;;134904,089;206427,736;SDU;;0;1;0;1;N;IRREG;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3484934;Antwerpse Steenweg;34;;;134912,107;206430,61;SDU;;1;0;0;1;N;IRREG;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;4187860;Antwerpse Steenweg;36;;;134914,944;206434,144;SDU;;1;0;0;1;N;IRREG;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;4447780;Antwerpse Steenweg;38;;;134915,983;206436,56;SDU;;0;1;1;2;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;63268;Antwerpse Steenweg;40;;;134919,144;206443,255;SDU;;0;1;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3500072;Klein-Hulststraat;8;;;134603,042;206475,635;SDU;;1;0;0;1;N;IRREG;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;4449038;Klein-Hulststraat;10;;;134607,362;206474,008;SDU;;1;0;0;1;N;IRREG;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;4449040;Klein-Hulststraat;12;;;134612,057;206472,192;SDU;;1;0;0;1;N;IRREG;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;4406684;Klein-Hulststraat;14;;;134618,255;206474,195;MDU;;1;1;0;2;N;IRREG;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3500078;Klein-Hulststraat;16;;;134624,954;206471,503;MDU;;4;1;0;5;N;IRREG;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;56055;Klein-Hulststraat;18;;;134631,465;206466,245;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;56056;Klein-Hulststraat;20;;;134636,16;206464,367;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;4004165;Klein-Hulststraat;22;;;134640,605;206462,614;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;1332094;Klein-Hulststraat;24;;;134644,549;206461,737;SDU;;0;1;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3500085;Klein-Hulststraat;26;;;134650,308;206459,922;SDU;;1;0;0;1;N;IRREG;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;4449052;Klein-Hulststraat;28;;;134657,195;206455,226;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3500093;Klein-Hulststraat;54;;;134665,396;206452,096;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3500094;Klein-Hulststraat;56;;;134669,966;206450,531;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3500095;Klein-Hulststraat;58;;;134673,722;206448,716;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3500096;Klein-Hulststraat;60;;;134676,101;206446,274;MDU;;3;0;0;3;N;IRREG;9;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;4449077;Klein-Hulststraat;62;;;134680,796;206444,02;MDU;;1;1;0;2;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3500099;Klein-Hulststraat;64;;;134690,062;206462,989;SDU;;0;1;0;1;N;IRREG;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3500102;Klein-Hulststraat;68;;;134695,907;206440,915;SDU;;0;1;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3500111;Klein-Hulststraat;74;;;134715,917;206431,875;SDU;;1;0;0;1;N;IRREG;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;56057;Klein-Hulststraat;76;;;134721,363;206428,683;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;63260;Klein-Hulststraat;78;;;134725,746;206426,617;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3500113;Klein-Hulststraat;80;;;134730,065;206425,928;MDU;D;2;0;0;2;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;4447871;Klein-Hulststraat;82;;;134735,324;206423,111;MDU;;1;1;0;2;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3500117;Klein-Hulststraat;86;;;134745,842;206422,485;MDU;;6;0;0;6;N;IRREG;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3500119;Klein-Hulststraat;90;;;134754,043;206414,972;SDU;;0;1;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;4447878;Klein-Hulststraat;98;;;134770,883;206406,396;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3500125;Klein-Hulststraat;102;;;134779,084;206404,705;SDU;;0;1;0;1;Y;NA;3;Huisnummer 100 bestaat niet in cadgis;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3500127;Klein-Hulststraat;104;;;134783,592;206401,513;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;4069906;Klein-Hulststraat;106;;;134787,598;206399,76;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3948696;Klein-Hulststraat;108;;;134791,104;206399,822;MDU;D;2;0;0;2;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;4447884;Klein-Hulststraat;114;;;134805,428;206392,968;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;4447886;Klein-Hulststraat;116;;;134810,108;206390,961;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;4447887;Klein-Hulststraat;118;;;134814,204;206389,565;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;4447888;Klein-Hulststraat;120;;;134817,448;206388,047;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;6041312;Antwerpse Steenweg;42;;;134923,025;206444,72;SDU;;0;1;1;2;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3500132;Klein-Hulststraat;122;;;134822,426;206387,389;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;63261;Klein-Hulststraat;124;;;134804,694;206423,125;SDU;;1;0;0;1;Y;NA;1;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;63275;Klein-Hulststraat;126;;;134841,048;206398,266;SDU;;1;0;0;1;Y;NA;1;BE;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3500136;Klein-Hulststraat;128;;;134844,348;206403,364;SDU;;1;0;0;1;Y;NA;1;BE;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3500139;Klein-Hulststraat;130;;;134846,928;206407,572;SDU;;1;0;0;1;Y;NA;1;BE;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3504516;Mercatorstraat;173;;;134797,818;206496,534;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;56061;Mercatorstraat;93;;;134624,175;206572,596;SDU;;0;1;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3504417;Mercatorstraat;95;;;134633,376;206568,179;MDU;;2;0;0;2;N;IRREG;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3504422;Mercatorstraat;97;;;134640,507;206565,11;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;4448944;Mercatorstraat;99;;;134644,324;206563,544;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3504425;Mercatorstraat;101;;;134648,158;206561,465;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3504429;Mercatorstraat;103;;;134651,89;206559,666;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3504432;Mercatorstraat;105;;;134656,369;206558,234;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;4448949;Mercatorstraat;107;;;134660,579;206555,971;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;4015932;Mercatorstraat;109;;;134666,136;206553,183;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3504439;Mercatorstraat;111;;;134672,286;206550,785;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;4448953;Mercatorstraat;113;;;134677,452;206548,202;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3504445;Mercatorstraat;115;;;134682,474;206545,645;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;4448956;Mercatorstraat;117;;;134686,979;206544,134;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;4216890;Mercatorstraat;119;;;134691,314;206541,969;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3504453;Mercatorstraat;121;;;134694,539;206540,66;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3504456;Mercatorstraat;123;;;134698,738;206538,99;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3504458;Mercatorstraat;125;;;134701,948;206537,446;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3504463;Mercatorstraat;127;;;134705,382;206536,123;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3504464;Mercatorstraat;129;;;134708,892;206534,615;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;4448961;Mercatorstraat;131;;;134712,239;206532,953;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3504468;Mercatorstraat;133;;;134715,585;206531,567;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3504471;Mercatorstraat;135;;;134719,152;206530,006;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3504476;Mercatorstraat;137;;;134722,748;206528,512;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;4448965;Mercatorstraat;139;;;134726,367;206527,114;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3504482;Mercatorstraat;141;;;134729,822;206525,441;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3504484;Mercatorstraat;143;;;134733,805;206523,861;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0205;3504485;Mercatorstraat;145;;;134738,003;206522,114;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0206;3484889;Ankerstraat;126;;;134529,573;206398,722;MDU;;5;1;0;6;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0206;3512984;Regentiestraat;67;;;134510,038;206463,659;MDU;;4;0;0;4;Y;NA;3;BE;BUILDING template
SINT-NIKLAAS - FH02;BL0206;3512975;Regentiestraat;63;;;134492,013;206463,169;MDU;;2;1;1;4;N;ORN;3;BE;BUILDING template
SINT-NIKLAAS - FH02;BL0206;3525168;Zamanstraat;51;;;134345,709;206424,444;SDU;;1;0;0;1;N;IRREG;3;BE;BUILDING template
