Projectnummer;Blok;LAM MK;Straat;Huisnummer;Huisnummer Toevoeging;Huisnr;xPos;yPos;BT;VC Method;LU;BU;SU;TOTAAL;Wall Mount;SS Reason;Number Floors;Perceel eigenschap;Building comment;Building exists;BG Name;Opdrachttemplate
EVERE - FH03;BL0331;1623664;August De Boeckstraat - Rue Auguste De Boeck;1;A;;151947,608;173115,445;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0333;3954061;August De Boeckstraat - Rue Auguste De Boeck;40;;;152064,576;173072,013;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0306;827655;J. B. Bauwensstraat - Rue J. B. Bauwens;19;;;152545,644;173812,028;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0340;1620369;Kentstraat - Rue du Kent;24;;;152660,854;172648,801;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0334;1621586;H. Consciencelaan - Avenue Henri Conscience;48;;;152104,687;173016,541;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0315;1622252;Onze Lieve Vrouwlaan - Avenue Notre-Dame;129;;;152290,845;173467,012;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0331;1623665;August De Boeckstraat - Rue Auguste De Boeck;3;;;151952,605;173114,819;MDU;;0;2;0;2;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0326;3954331;Provencewandelwegen - Allees de Provence;31;;;152440,487;173171,941;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0307;827656;Louis Pierardlaan - Avenue Louis Pierard;36;;;152628,563;173748,364;MDU;;16;0;0;16;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0340;1620370;Kentstraat - Rue du Kent;26;;;152666,421;172652,937;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0333;1621587;H. Consciencelaan - Avenue Henri Conscience;49;;;152088,939;173051,2;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0321;1622253;Onze Lieve Vrouwlaan - Avenue Notre-Dame;130;;;152313,062;173443,58;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0331;1623666;August De Boeckstraat - Rue Auguste De Boeck;5;;;151958,656;173113,65;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0334;3956205;H. Consciencelaan - Avenue Henri Conscience;54;;;152112,793;173029,715;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0307;827658;Louis Pierardlaan - Avenue Louis Pierard;38;;;152626,274;173777,863;MDU;;11;0;0;11;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0339;1620371;Kentstraat - Rue du Kent;27;;;152658,873;172678,952;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0334;1621590;H. Consciencelaan - Avenue Henri Conscience;56;;;152116,304;173034,101;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0315;1622254;Onze Lieve Vrouwlaan - Avenue Notre-Dame;131;;;152297,287;173469,234;MDU;;0;3;0;3;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0331;1623667;August De Boeckstraat - Rue Auguste De Boeck;7;;;151964,564;173112,28;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0333;3957333;August De Boeckstraat - Rue Auguste De Boeck;16;;;151996,858;173085,679;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0307;827659;Louis Pierardlaan - Avenue Louis Pierard;42;;;152660,765;173805,769;MDU;;20;0;0;20;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0340;1620372;Kentstraat - Rue du Kent;28;;;152671,873;172657,2;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0334;1621591;H. Consciencelaan - Avenue Henri Conscience;58;;;152120,602;173038,152;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0315;1622255;Onze Lieve Vrouwlaan - Avenue Notre-Dame;133;;;152303,389;173470,689;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0333;1623668;August De Boeckstraat - Rue Auguste De Boeck;10;;;151978,934;173088,639;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0303;3988725;Jean-Baptiste Desmethstraat - Rue Jean-Baptiste Desmeth;6;;;152283,537;173691,867;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0306;827660;Louis Pierardlaan - Avenue Louis Pierard;49;;;152660,092;173901,211;MDU;;13;0;0;13;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0339;1620373;Kentstraat - Rue du Kent;29;;;152670,062;172687,467;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0334;1621592;H. Consciencelaan - Avenue Henri Conscience;60;;;152125,234;173041,981;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0314;1622256;Onze Lieve Vrouwlaan - Avenue Notre-Dame;141;;;152350,88;173486,775;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0333;1623669;August De Boeckstraat - Rue Auguste De Boeck;14;;;151992,016;173086,188;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0315;4004251;A. Vanden Bosschestraat - Rue A. Vanden Bossche;34;;;152294,939;173504,186;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0318;828096;Lindestraat - Rue du Tilleul;309;;;151896,881;173273,839;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0340;1620374;Kentstraat - Rue du Kent;30;;;152677,961;172660,96;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0334;1621593;H. Consciencelaan - Avenue Henri Conscience;62;;;152130,206;173045,214;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0314;1622257;Onze Lieve Vrouwlaan - Avenue Notre-Dame;145;;;152362,091;173491,19;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0331;1623670;August De Boeckstraat - Rue Auguste De Boeck;17;;;151994,729;173107,115;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0302;4018470;F. Vande Maelestraat - Rue F. Vande Maele;4;A;;152157,698;173591,487;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0318;828097;Lindestraat - Rue du Tilleul;269;;;151880,442;173354,906;MDU;;3;1;0;4;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0339;1620375;Kentstraat - Rue du Kent;31;;;152675,689;172691,965;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0331;1621594;H. Consciencelaan - Avenue Henri Conscience;63;;;152117,101;173103,903;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0323;1622258;Onze Lieve Vrouwlaan - Avenue Notre-Dame;146;;;152359,656;173459,608;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0333;1623671;August De Boeckstraat - Rue Auguste De Boeck;18;;;152003,764;173084,565;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0331;4023184;August De Boeckstraat - Rue Auguste De Boeck;43;;;152089,396;173089,388;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0318;828099;J. B. Mosselmansstraat - Rue Jean-Baptiste Mosselmans;28;;;152021,366;173310,47;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0339;1620376;Kentstraat - Rue du Kent;35;;;152686,891;172700,254;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0334;1621595;H. Consciencelaan - Avenue Henri Conscience;64;;;152134,888;173048,471;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0314;1622259;Onze Lieve Vrouwlaan - Avenue Notre-Dame;147;;;152367,739;173492,604;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0331;1623672;August De Boeckstraat - Rue Auguste De Boeck;19;;;152001,238;173105,813;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0339;4041165;Kentstraat - Rue du Kent;33;;;152681,755;172695,54;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0318;828100;Edward Deknoopstraat - Rue Edouard Deknoop;2;;;151885,243;173361,645;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0343;1620377;Andalusielaan - Avenue de l Andalousie;8;;;152539,968;172525,973;MDU;;40;0;0;40;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0331;1621596;H. Consciencelaan - Avenue Henri Conscience;65;;;152119,445;173109,411;MDU;;0;3;0;3;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0323;1622260;Onze Lieve Vrouwlaan - Avenue Notre-Dame;148;;;152367,059;173461,962;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0333;1623673;August De Boeckstraat - Rue Auguste De Boeck;20;;;152008,378;173083,247;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0321;4066959;Pater Damiaanstraat - Rue Pere Damien;50;;;152273,639;173293,977;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0318;828101;Edward Deknoopstraat - Rue Edouard Deknoop;14;;;151917,704;173380,654;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0344;1620380;Avenue du Frioul - Friulilaan;2;;;152450,659;172409,763;MDU;;85;0;0;85;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0334;1621598;H. Consciencelaan - Avenue Henri Conscience;66;;;152140,052;173051,03;MDU;;0;4;0;4;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0323;1622261;Onze Lieve Vrouwlaan - Avenue Notre-Dame;150;;;152373,49;173464,388;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0331;1623674;August De Boeckstraat - Rue Auguste De Boeck;21;;;152006,618;173104,318;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0306;4072063;Haachtsesteenweg - Chaussee de Haecht;1172;A;;152579,477;173917,199;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0318;828102;Weerstandstraat - Rue de la Resistance;35;;;152021,964;173301,709;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0343;1620386;Avenue du Frioul - Friulilaan;19;;;152605,456;172513,214;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0331;1621599;H. Consciencelaan - Avenue Henri Conscience;67;;;152122,126;173116,591;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0314;1622262;Onze Lieve Vrouwlaan - Avenue Notre-Dame;151;;;152379,36;173496,051;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0333;1623675;August De Boeckstraat - Rue Auguste De Boeck;22;;;152014,659;173082,246;MDU;;0;2;0;2;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0322;4075506;Pater Damiaanstraat - Rue Pere Damien;7;;;152350,431;173390,282;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0318;828103;Weerstandstraat - Rue de la Resistance;1;;;151898,323;173266,873;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0343;1620387;Avenue du Frioul - Friulilaan;21;;;152599,081;172509,814;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0331;1621600;H. Consciencelaan - Avenue Henri Conscience;71;;;152129,319;173128,244;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0323;1622263;Onze Lieve Vrouwlaan - Avenue Notre-Dame;152;;;152380,063;173466,594;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0331;1623676;August De Boeckstraat - Rue Auguste De Boeck;23;;;152013,479;173102,084;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0302;4079382;Haachtsesteenweg - Chaussee de Haecht;976;;;152087,226;173572,731;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0318;828105;Onze Lieve Vrouwlaan - Avenue Notre-Dame;48;;;152001,491;173384,142;MDU;;7;0;0;7;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0343;1620388;Avenue du Frioul - Friulilaan;23;;;152614,769;172521,24;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0331;1621601;H. Consciencelaan - Avenue Henri Conscience;73;;;152131,663;173133,693;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0323;1622264;Onze Lieve Vrouwlaan - Avenue Notre-Dame;154;;;152386,699;173468,821;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0333;1623677;August De Boeckstraat - Rue Auguste De Boeck;24;;;152020,491;173081,344;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0333;4091551;August De Boeckstraat - Rue Auguste De Boeck;50;;;152086,947;173071,297;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0318;828106;Onze Lieve Vrouwlaan - Avenue Notre-Dame;40;;;151952,166;173392,844;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0343;1620389;Avenue du Frioul - Friulilaan;25;;;152620,152;172525,126;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0332;1621602;H. Consciencelaan - Avenue Henri Conscience;78;;;152145,557;173095,343;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0323;1622265;Onze Lieve Vrouwlaan - Avenue Notre-Dame;156;;;152393,345;173470,688;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0333;1623678;August De Boeckstraat - Rue Auguste De Boeck;26;;;152028,562;173079,705;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0330;4098789;Weerstandstraat - Rue de la Resistance;34;;;151998,013;173271,104;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0317;828107;Edward Deknoopstraat - Rue Edouard Deknoop;40;;;152018,005;173431,414;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0343;1620390;Avenue du Frioul - Friulilaan;27;;;152625,853;172529,205;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0332;1621603;H. Consciencelaan - Avenue Henri Conscience;80;;;152148,366;173100,467;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0323;1622266;Onze Lieve Vrouwlaan - Avenue Notre-Dame;158;;;152399,808;173473,187;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0331;1623679;August De Boeckstraat - Rue Auguste De Boeck;27;;;152026,349;173099,993;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0303;4106659;Haachtsesteenweg - Chaussee de Haecht;1022;;;152208,542;173663,964;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0320;828168;Onze Lieve Vrouwlaan - Avenue Notre-Dame;76;;;152131,354;173388,44;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0343;1620391;Avenue du Frioul - Friulilaan;29;;;152631,598;172532,693;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0329;1621604;H. Consciencelaan - Avenue Henri Conscience;85;;;152156,939;173182,398;MDU;;0;4;0;4;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0335;1622381;Oasebinnenhof - Clos de l Oasis;3;;;152291,966;172517,363;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0333;1623680;August De Boeckstraat - Rue Auguste De Boeck;28;;;152036,01;173077,57;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0315;4106725;A. Vanden Bosschestraat - Rue A. Vanden Bossche;10;;;152257,706;173563,59;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0320;828169;Onze Lieve Vrouwlaan - Avenue Notre-Dame;90;;;152177,125;173399,448;MDU;;4;1;0;5;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0346;1620392;Avenue du Frioul - Friulilaan;32;;;152697,516;172520,145;MDU;;32;0;0;32;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0332;1621605;H. Consciencelaan - Avenue Henri Conscience;86;;;152155,731;173116,612;MDU;;0;3;0;3;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0335;1622382;Oasebinnenhof - Clos de l Oasis;4;;;152299,174;172517,553;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0331;1623681;August De Boeckstraat - Rue Auguste De Boeck;29;;;152032,977;173098,752;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0313;4107166;Jean-Baptiste Desmethstraat - Rue Jean-Baptiste Desmeth;31;;;152350,47;173629,221;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0320;828170;Onze Lieve Vrouwlaan - Avenue Notre-Dame;72;;;152119,613;173386,727;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0343;1620393;Avenue du Frioul - Friulilaan;33;;;152649,337;172541,774;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0329;1621606;H. Consciencelaan - Avenue Henri Conscience;87;;;152159,787;173187,673;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0335;1622383;Oasebinnenhof - Clos de l Oasis;7;;;152327,24;172530,075;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0333;1623682;August De Boeckstraat - Rue Auguste De Boeck;32;;;152041,545;173076,694;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0303;4108379;F. Vande Maelestraat - Rue F. Vande Maele;9;;;152181,2;173592,467;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0320;828171;Onze Lieve Vrouwlaan - Avenue Notre-Dame;68;;;152107,201;173385,011;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0346;1620394;Avenue du Frioul - Friulilaan;34;;;152721,498;172539,974;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0332;1621607;H. Consciencelaan - Avenue Henri Conscience;88;;;152159,01;173122,276;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0335;1622384;Oasebinnenhof - Clos de l Oasis;8;;;152327,415;172536,824;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0333;1623683;August De Boeckstraat - Rue Auguste De Boeck;34;;;152047,369;173075,851;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0302;4108887;Edward Deknoopstraat - Rue Edouard Deknoop;65;;;152117,532;173520,945;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0320;828172;Onze Lieve Vrouwlaan - Avenue Notre-Dame;98;;;152184,683;173396,871;MDU;;0;4;0;4;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0346;1620396;Avenue du Frioul - Friulilaan;36;;;152743,304;172555,961;MDU;;14;0;0;14;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0329;1621608;H. Consciencelaan - Avenue Henri Conscience;89;;;152162,297;173193,298;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0335;1622385;Oasebinnenhof - Clos de l Oasis;9;;;152327,052;172542,844;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0331;1623684;August De Boeckstraat - Rue Auguste De Boeck;35;;;152048,731;173096,825;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0323;4108888;Onze Lieve Vrouwlaan - Avenue Notre-Dame;144;;;152352,561;173456,09;MDU;;7;0;0;7;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0320;828173;Weerstandstraat - Rue de la Resistance;67;;;152127,21;173336,069;MDU;;7;0;0;7;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0346;1620398;Avenue du Frioul - Friulilaan;38;;;152750,077;172573,219;MDU;;9;0;0;9;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0329;1621610;H. Consciencelaan - Avenue Henri Conscience;91;;;152166,593;173197,545;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0335;1622386;Oasebinnenhof - Clos de l Oasis;12;;;152303,459;172552,647;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0333;1623685;August De Boeckstraat - Rue Auguste De Boeck;36;;;152052,512;173075,488;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0331;4109217;Godfroid Kurthstraat - Rue Godfroid Kurth;40;;;152044,785;173165,711;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0320;828174;Weerstandstraat - Rue de la Resistance;85;;;152183,565;173351,81;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0340;1620399;Avenue du Frioul - Friulilaan;39;;;152696,178;172558,871;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0329;1621611;H. Consciencelaan - Avenue Henri Conscience;93;;;152168,971;173202,662;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0335;1622387;Oasebinnenhof - Clos de l Oasis;13;;;152297,011;172552,667;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0331;1623686;August De Boeckstraat - Rue Auguste De Boeck;37;;;152057,014;173105,473;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0316;4109219;H. Consciencelaan - Avenue Henri Conscience;155;;;152182,698;173478,594;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0327;828175;Weerstandstraat - Rue de la Resistance;68;;;152139,143;173317,476;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0346;1620400;Avenue du Frioul - Friulilaan;40;;;152754,074;172584,113;MDU;;9;0;0;9;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0321;1621612;H. Consciencelaan - Avenue Henri Conscience;98;;;152197,313;173196,368;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0335;1622388;Oasebinnenhof - Clos de l Oasis;14;;;152290,489;172552,687;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0331;1623687;August De Boeckstraat - Rue Auguste De Boeck;39;;;152068,829;173093,72;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0313;4109329;Jean-Baptiste Desmethstraat - Rue Jean-Baptiste Desmeth;23;;;152338,417;173646,53;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0327;828176;Weerstandstraat - Rue de la Resistance;82;;;152184,089;173331,252;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0340;1620401;Avenue du Frioul - Friulilaan;41;;;152701,605;172562,993;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0321;1621613;H. Consciencelaan - Avenue Henri Conscience;100;;;152200,136;173202,426;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0335;1622389;Oasebinnenhof - Clos de l Oasis;21;;;152327,395;172580,394;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0331;1623688;August De Boeckstraat - Rue Auguste De Boeck;41;A;;152082,581;173090,994;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0301;4110183;Edward Deknoopstraat - Rue Edouard Deknoop;7;;;151890,493;173392,642;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0320;828178;Adolf De Brandtstraat - Rue Adolphe De Brandt;51;;;152122,376;173341,405;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0346;1620402;Avenue du Frioul - Friulilaan;42;;;152753,917;172599,317;MDU;;10;0;0;10;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0321;1621614;H. Consciencelaan - Avenue Henri Conscience;102;;;152203,181;173208,061;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0335;1622390;Oasebinnenhof - Clos de l Oasis;22;;;152327,424;172586,848;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0333;1623689;August De Boeckstraat - Rue Auguste De Boeck;42;;;152068,746;173072,67;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0305;4110196;J. B. Bauwensstraat - Rue J. B. Bauwens;28;;;152513,832;173791,873;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0327;828179;Adolf De Brandtstraat - Rue Adolphe De Brandt;55;;;152139,255;173311,158;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0340;1620403;Avenue du Frioul - Friulilaan;43;;;152707,192;172567,065;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0321;1621615;H. Consciencelaan - Avenue Henri Conscience;104;;;152205,621;173213,461;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0335;1622391;Oasebinnenhof - Clos de l Oasis;23;;;152327,294;172593,671;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0333;1623690;August De Boeckstraat - Rue Auguste De Boeck;44;;;152073,445;173073,426;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
EVERE - FH03;BL0312;4110432;Louis Pierardlaan - Avenue Louis Pierard;18;;;152583,831;173747,871;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0327;828180;Adolf De Brandtstraat - Rue Adolphe De Brandt;69;;;152159,861;173273,189;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template
EVERE - FH03;BL0346;1620404;Avenue du Frioul - Friulilaan;44;;;152751,566;172609,427;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
